# redshift, dNdz, bias
1.832999999999999963e+00 8.999374734145834509e+02 1.500000000000000000e+00
1.834000000000000075e+00 8.982753521193089910e+02 1.500000000000000000e+00
1.834999999999999964e+00 8.966157675094439128e+02 1.500000000000000000e+00
1.836000000000000076e+00 8.949587174500279616e+02 1.500000000000000000e+00
1.836999999999999966e+00 8.933041998013707143e+02 1.500000000000000000e+00
1.838000000000000078e+00 8.916522124190787508e+02 1.500000000000000000e+00
1.838999999999999968e+00 8.900027531540938526e+02 1.500000000000000000e+00
1.840000000000000080e+00 8.883558198527208560e+02 1.500000000000000000e+00
1.840999999999999970e+00 8.867114103566628955e+02 1.500000000000000000e+00
1.842000000000000082e+00 8.850695225030525535e+02 1.500000000000000000e+00
1.842999999999999972e+00 8.834301541244836926e+02 1.500000000000000000e+00
1.844000000000000083e+00 8.817933030490454485e+02 1.500000000000000000e+00
1.844999999999999973e+00 8.801589671003512194e+02 1.500000000000000000e+00
1.846000000000000085e+00 8.785271440975719770e+02 1.500000000000000000e+00
1.846999999999999975e+00 8.768978318554693487e+02 1.500000000000000000e+00
1.848000000000000087e+00 8.752710281844242672e+02 1.500000000000000000e+00
1.848999999999999977e+00 8.736467308904711899e+02 1.500000000000000000e+00
1.850000000000000089e+00 8.720249377753274302e+02 1.500000000000000000e+00
1.850999999999999979e+00 8.704056466364263542e+02 1.500000000000000000e+00
1.852000000000000091e+00 8.687888552669464843e+02 1.500000000000000000e+00
1.852999999999999980e+00 8.671745614558450370e+02 1.500000000000000000e+00
1.854000000000000092e+00 8.655627629878857761e+02 1.500000000000000000e+00
1.854999999999999982e+00 8.639534576436728912e+02 1.500000000000000000e+00
1.856000000000000094e+00 8.623466431996791925e+02 1.500000000000000000e+00
1.856999999999999984e+00 8.607423174282794207e+02 1.500000000000000000e+00
1.858000000000000096e+00 8.591404780977774180e+02 1.500000000000000000e+00
1.858999999999999986e+00 8.575411229724406894e+02 1.500000000000000000e+00
1.860000000000000098e+00 8.559442498125259817e+02 1.500000000000000000e+00
1.860999999999999988e+00 8.543498563743137311e+02 1.500000000000000000e+00
1.862000000000000099e+00 8.527579404101356886e+02 1.500000000000000000e+00
1.862999999999999989e+00 8.511684996684061844e+02 1.500000000000000000e+00
1.864000000000000101e+00 8.495815318936503218e+02 1.500000000000000000e+00
1.864999999999999991e+00 8.479970348265359235e+02 1.500000000000000000e+00
1.866000000000000103e+00 8.464150062039011573e+02 1.500000000000000000e+00
1.866999999999999993e+00 8.448354437587862549e+02 1.500000000000000000e+00
1.868000000000000105e+00 8.432583452204610239e+02 1.500000000000000000e+00
1.868999999999999995e+00 8.416837083144552025e+02 1.500000000000000000e+00
1.870000000000000107e+00 8.401115307625873356e+02 1.500000000000000000e+00
1.870999999999999996e+00 8.385418102829946747e+02 1.500000000000000000e+00
1.872000000000000108e+00 8.369745445901611447e+02 1.500000000000000000e+00
1.872999999999999998e+00 8.354097313949481531e+02 1.500000000000000000e+00
1.874000000000000110e+00 8.338473684046193739e+02 1.500000000000000000e+00
1.875000000000000000e+00 8.322874533228755354e+02 1.500000000000000000e+00
1.876000000000000112e+00 8.307299838498769304e+02 1.500000000000000000e+00
1.877000000000000002e+00 8.291749576822770678e+02 1.500000000000000000e+00
1.878000000000000114e+00 8.276223725132468871e+02 1.500000000000000000e+00
1.879000000000000004e+00 8.260722260325067055e+02 1.500000000000000000e+00
1.880000000000000115e+00 8.245245159263517962e+02 1.500000000000000000e+00
1.881000000000000005e+00 8.229792398776824029e+02 1.500000000000000000e+00
1.882000000000000117e+00 8.214363955660294323e+02 1.500000000000000000e+00
1.883000000000000007e+00 8.198959806675860591e+02 1.500000000000000000e+00
1.884000000000000119e+00 8.183579928552305773e+02 1.500000000000000000e+00
1.885000000000000009e+00 8.168224297985598241e+02 1.500000000000000000e+00
1.886000000000000121e+00 8.152892891639115760e+02 1.500000000000000000e+00
1.887000000000000011e+00 8.137585686143961539e+02 1.500000000000000000e+00
1.888000000000000123e+00 8.122302658099202972e+02 1.500000000000000000e+00
1.889000000000000012e+00 8.107043784072180870e+02 1.500000000000000000e+00
1.890000000000000124e+00 8.091809040598756155e+02 1.500000000000000000e+00
1.891000000000000014e+00 8.076598404183594084e+02 1.500000000000000000e+00
1.892000000000000126e+00 8.061411851300416629e+02 1.500000000000000000e+00
1.893000000000000016e+00 8.046249358392304885e+02 1.500000000000000000e+00
1.894000000000000128e+00 8.031110901871927581e+02 1.500000000000000000e+00
1.895000000000000018e+00 8.015996458121846899e+02 1.500000000000000000e+00
1.896000000000000130e+00 8.000906003494750394e+02 1.500000000000000000e+00
1.897000000000000020e+00 7.985839514313748850e+02 1.500000000000000000e+00
1.898000000000000131e+00 7.970796966872607072e+02 1.500000000000000000e+00
1.899000000000000021e+00 7.955778337436044012e+02 1.500000000000000000e+00
1.900000000000000133e+00 7.940783602239961283e+02 1.500000000000000000e+00
1.901000000000000023e+00 7.925812737491736470e+02 1.500000000000000000e+00
1.902000000000000135e+00 7.910865719370445959e+02 1.500000000000000000e+00
1.903000000000000025e+00 7.895942524027167337e+02 1.500000000000000000e+00
1.904000000000000137e+00 7.881043127585196544e+02 1.500000000000000000e+00
1.905000000000000027e+00 7.866167506140351406e+02 1.500000000000000000e+00
1.906000000000000139e+00 7.851315635761178555e+02 1.500000000000000000e+00
1.907000000000000028e+00 7.836487492489246733e+02 1.500000000000000000e+00
1.908000000000000140e+00 7.821683052339394635e+02 1.500000000000000000e+00
1.909000000000000030e+00 7.806902291299965100e+02 1.500000000000000000e+00
1.910000000000000142e+00 7.792145185333080235e+02 1.500000000000000000e+00
1.911000000000000032e+00 7.777411710374894938e+02 1.500000000000000000e+00
1.912000000000000144e+00 7.762701842335818583e+02 1.500000000000000000e+00
1.913000000000000034e+00 7.748015557100807200e+02 1.500000000000000000e+00
1.914000000000000146e+00 7.733352830529572657e+02 1.500000000000000000e+00
1.915000000000000036e+00 7.718713638456866875e+02 1.500000000000000000e+00
1.916000000000000147e+00 7.704097956692697835e+02 1.500000000000000000e+00
1.917000000000000037e+00 7.689505761022602428e+02 1.500000000000000000e+00
1.918000000000000149e+00 7.674937027207877236e+02 1.500000000000000000e+00
1.919000000000000039e+00 7.660391730985828644e+02 1.500000000000000000e+00
1.919999999999999929e+00 7.645869848070008175e+02 1.500000000000000000e+00
1.921000000000000041e+00 7.631371354150459183e+02 1.500000000000000000e+00
1.921999999999999931e+00 7.616896224893976068e+02 1.500000000000000000e+00
1.923000000000000043e+00 7.602444435944318002e+02 1.500000000000000000e+00
1.923999999999999932e+00 7.588015962922470408e+02 1.500000000000000000e+00
1.925000000000000044e+00 7.573610781426865515e+02 1.500000000000000000e+00
1.925999999999999934e+00 7.559228867033638153e+02 1.500000000000000000e+00
1.927000000000000046e+00 7.544870195296861084e+02 1.500000000000000000e+00
1.927999999999999936e+00 7.530534741748772376e+02 1.500000000000000000e+00
1.929000000000000048e+00 7.516222481900009598e+02 1.500000000000000000e+00
1.929999999999999938e+00 7.501933391239854245e+02 1.500000000000000000e+00
1.931000000000000050e+00 7.487667445236462527e+02 1.500000000000000000e+00
1.931999999999999940e+00 7.473424619337099557e+02 1.500000000000000000e+00
1.933000000000000052e+00 7.459204888968366731e+02 1.500000000000000000e+00
1.933999999999999941e+00 7.445008229536435920e+02 1.500000000000000000e+00
1.935000000000000053e+00 7.430834616427281389e+02 1.500000000000000000e+00
1.935999999999999943e+00 7.416684025006909451e+02 1.500000000000000000e+00
1.937000000000000055e+00 7.402556430621577874e+02 1.500000000000000000e+00
1.937999999999999945e+00 7.388451808598042589e+02 1.500000000000000000e+00
1.939000000000000057e+00 7.374370134243757775e+02 1.500000000000000000e+00
1.939999999999999947e+00 7.360311382847136201e+02 1.500000000000000000e+00
1.941000000000000059e+00 7.346275529677733402e+02 1.500000000000000000e+00
1.941999999999999948e+00 7.332262549986517115e+02 1.500000000000000000e+00
1.943000000000000060e+00 7.318272419006043492e+02 1.500000000000000000e+00
1.943999999999999950e+00 7.304305111950721994e+02 1.500000000000000000e+00
1.945000000000000062e+00 7.290360604017013202e+02 1.500000000000000000e+00
1.945999999999999952e+00 7.276438870383653921e+02 1.500000000000000000e+00
1.947000000000000064e+00 7.262539886211876592e+02 1.500000000000000000e+00
1.947999999999999954e+00 7.248663626645634395e+02 1.500000000000000000e+00
1.949000000000000066e+00 7.234810066811805882e+02 1.500000000000000000e+00
1.949999999999999956e+00 7.220979181820438271e+02 1.500000000000000000e+00
1.951000000000000068e+00 7.207170946764929340e+02 1.500000000000000000e+00
1.951999999999999957e+00 7.193385336722276406e+02 1.500000000000000000e+00
1.953000000000000069e+00 7.179622326753265042e+02 1.500000000000000000e+00
1.953999999999999959e+00 7.165881891902699863e+02 1.500000000000000000e+00
1.955000000000000071e+00 7.152164007199610296e+02 1.500000000000000000e+00
1.955999999999999961e+00 7.138468647657472275e+02 1.500000000000000000e+00
1.957000000000000073e+00 7.124795788274395818e+02 1.500000000000000000e+00
1.957999999999999963e+00 7.111145404033370596e+02 1.500000000000000000e+00
1.959000000000000075e+00 7.097517469902441007e+02 1.500000000000000000e+00
1.959999999999999964e+00 7.083911960834948331e+02 1.500000000000000000e+00
1.961000000000000076e+00 7.070328851769702396e+02 1.500000000000000000e+00
1.961999999999999966e+00 7.056768117631227142e+02 1.500000000000000000e+00
1.963000000000000078e+00 7.043229733329947067e+02 1.500000000000000000e+00
1.963999999999999968e+00 7.029713673762381632e+02 1.500000000000000000e+00
1.965000000000000080e+00 7.016219913811374909e+02 1.500000000000000000e+00
1.965999999999999970e+00 7.002748428346291121e+02 1.500000000000000000e+00
1.967000000000000082e+00 6.989299192223203363e+02 1.500000000000000000e+00
1.967999999999999972e+00 6.975872180285120976e+02 1.500000000000000000e+00
1.969000000000000083e+00 6.962467367362164623e+02 1.500000000000000000e+00
1.969999999999999973e+00 6.949084728271798213e+02 1.500000000000000000e+00
1.971000000000000085e+00 6.935724237818994879e+02 1.500000000000000000e+00
1.971999999999999975e+00 6.922385870796466634e+02 1.500000000000000000e+00
1.973000000000000087e+00 6.909069601984841711e+02 1.500000000000000000e+00
1.973999999999999977e+00 6.895775406152877167e+02 1.500000000000000000e+00
1.975000000000000089e+00 6.882503258057640778e+02 1.500000000000000000e+00
1.975999999999999979e+00 6.869253132444724770e+02 1.500000000000000000e+00
1.977000000000000091e+00 6.856025004048418623e+02 1.500000000000000000e+00
1.977999999999999980e+00 6.842818847591935310e+02 1.500000000000000000e+00
1.979000000000000092e+00 6.829634637787567044e+02 1.500000000000000000e+00
1.979999999999999982e+00 6.816472349336913794e+02 1.500000000000000000e+00
1.981000000000000094e+00 6.803331956931048126e+02 1.500000000000000000e+00
1.981999999999999984e+00 6.790213435250727798e+02 1.500000000000000000e+00
1.983000000000000096e+00 6.777116758966573116e+02 1.500000000000000000e+00
1.983999999999999986e+00 6.764041902739263605e+02 1.500000000000000000e+00
1.985000000000000098e+00 6.750988841219715368e+02 1.500000000000000000e+00
1.985999999999999988e+00 6.737957549049286854e+02 1.500000000000000000e+00
1.987000000000000099e+00 6.724948000859956210e+02 1.500000000000000000e+00
1.987999999999999989e+00 6.711960171274513414e+02 1.500000000000000000e+00
1.989000000000000101e+00 6.698994034906729667e+02 1.500000000000000000e+00
1.989999999999999991e+00 6.686049566361573397e+02 1.500000000000000000e+00
1.991000000000000103e+00 6.673126740235369425e+02 1.500000000000000000e+00
1.991999999999999993e+00 6.660225531115987678e+02 1.500000000000000000e+00
1.993000000000000105e+00 6.647345913583036463e+02 1.500000000000000000e+00
1.993999999999999995e+00 6.634487862208035267e+02 1.500000000000000000e+00
1.995000000000000107e+00 6.621651351554594385e+02 1.500000000000000000e+00
1.995999999999999996e+00 6.608836356178609321e+02 1.500000000000000000e+00
1.997000000000000108e+00 6.596042850628421093e+02 1.500000000000000000e+00
1.997999999999999998e+00 6.583270809445016312e+02 1.500000000000000000e+00
1.999000000000000110e+00 6.570520207162188626e+02 1.500000000000000000e+00
2.000000000000000000e+00 6.557791018306726301e+02 1.500000000000000000e+00
2.000999999999999890e+00 6.545083217398590705e+02 1.500000000000000000e+00
2.002000000000000224e+00 6.532396778951077749e+02 1.500000000000000000e+00
2.003000000000000114e+00 6.519731677471024796e+02 1.500000000000000000e+00
2.004000000000000004e+00 6.507087887458944806e+02 1.500000000000000000e+00
2.004999999999999893e+00 6.494465383409232118e+02 1.500000000000000000e+00
2.006000000000000227e+00 6.481864139810307961e+02 1.500000000000000000e+00
2.007000000000000117e+00 6.469284131144845560e+02 1.500000000000000000e+00
2.008000000000000007e+00 6.456725331889874724e+02 1.500000000000000000e+00
2.008999999999999897e+00 6.444187716516994442e+02 1.500000000000000000e+00
2.010000000000000231e+00 6.431671259492536592e+02 1.500000000000000000e+00
2.011000000000000121e+00 6.419175935277734197e+02 1.500000000000000000e+00
2.012000000000000011e+00 6.406701718328891957e+02 1.500000000000000000e+00
2.012999999999999901e+00 6.394248583097547680e+02 1.500000000000000000e+00
2.014000000000000234e+00 6.381816504030635997e+02 1.500000000000000000e+00
2.015000000000000124e+00 6.369405455570689583e+02 1.500000000000000000e+00
2.016000000000000014e+00 6.357015412155960803e+02 1.500000000000000000e+00
2.016999999999999904e+00 6.344646348220605887e+02 1.500000000000000000e+00
2.018000000000000238e+00 6.332298238194858868e+02 1.500000000000000000e+00
2.019000000000000128e+00 6.319971056505190745e+02 1.500000000000000000e+00
2.020000000000000018e+00 6.307664777574456139e+02 1.500000000000000000e+00
2.020999999999999908e+00 6.295379375822086558e+02 1.500000000000000000e+00
2.022000000000000242e+00 6.283114825664216596e+02 1.500000000000000000e+00
2.023000000000000131e+00 6.270871101513890835e+02 1.500000000000000000e+00
2.024000000000000021e+00 6.258648177781174127e+02 1.500000000000000000e+00
2.024999999999999911e+00 6.246446028873344858e+02 1.500000000000000000e+00
2.026000000000000245e+00 6.234264629195040470e+02 1.500000000000000000e+00
2.027000000000000135e+00 6.222103953148440496e+02 1.500000000000000000e+00
2.028000000000000025e+00 6.209963975133380245e+02 1.500000000000000000e+00
2.028999999999999915e+00 6.197844669547550893e+02 1.500000000000000000e+00
2.030000000000000249e+00 6.185746010786619991e+02 1.500000000000000000e+00
2.031000000000000139e+00 6.173667973244431550e+02 1.500000000000000000e+00
2.032000000000000028e+00 6.161610531313117463e+02 1.500000000000000000e+00
2.032999999999999918e+00 6.149573659383269160e+02 1.500000000000000000e+00
2.034000000000000252e+00 6.137557331844094506e+02 1.500000000000000000e+00
2.035000000000000142e+00 6.125561523083583779e+02 1.500000000000000000e+00
2.036000000000000032e+00 6.113586207488629043e+02 1.500000000000000000e+00
2.036999999999999922e+00 6.101631359445199223e+02 1.500000000000000000e+00
2.038000000000000256e+00 6.089696953338495859e+02 1.500000000000000000e+00
2.039000000000000146e+00 6.077782963553084983e+02 1.500000000000000000e+00
2.040000000000000036e+00 6.065889364473066507e+02 1.500000000000000000e+00
2.040999999999999925e+00 6.054016130482203835e+02 1.500000000000000000e+00
2.042000000000000259e+00 6.042163235964080741e+02 1.500000000000000000e+00
2.043000000000000149e+00 6.030330655302270770e+02 1.500000000000000000e+00
2.044000000000000039e+00 6.018518362880447512e+02 1.500000000000000000e+00
